"gutenberg_id"	"text"
2852	"      that of a tall, thin man. He stood with his legs a little"
2852	"      separated, his arms folded, his head bowed, as if he were"
2852	"      brooding over that enormous wilderness of peat and granite which"
2852	"      lay before him. He might have been the very spirit of that"
2852	"      terrible place. It was not the convict. This man was far from the"
2852	"      place where the latter had disappeared. Besides, he was a much"
2852	"      taller man. With a cry of surprise I pointed him out to the"
2852	"      baronet, but in the instant during which I had turned to grasp"
2852	"      his arm the man was gone. There was the sharp pinnacle of granite"
2852	"      still cutting the lower edge of the moon, but its peak bore no"
2852	"      trace of that silent and motionless figure."
2852	""
2852	"      I wished to go in that direction and to search the tor, but it"
2852	"      was some distance away. The baronet’s nerves were still quivering"
2852	"      from that cry, which recalled the dark story of his family, and"
2852	"      he was not in the mood for fresh adventures. He had not seen this"
2852	"      lonely man upon the tor and could not feel the thrill which his"
2852	"      strange presence and his commanding attitude had given to me. “A"
2852	"      warder, no doubt,” said he. “The moor has been thick with them"
2852	"      since this fellow escaped.” Well, perhaps his explanation may be"
2852	"      the right one, but I should like to have some further proof of"
2852	"      it. Today we mean to communicate to the Princetown people where"
2852	"      they should look for their missing man, but it is hard lines that"
2852	"      we have not actually had the triumph of bringing him back as our"
2852	"      own prisoner. Such are the adventures of last night, and you must"
2852	"      acknowledge, my dear Holmes, that I have done you very well in"
2852	"      the matter of a report. Much of what I tell you is no doubt quite"
2852	"      irrelevant, but still I feel that it is best that I should let"
2852	"      you have all the facts and leave you to select for yourself those"
2852	"      which will be of most service to you in helping you to your"
2852	"      conclusions. We are certainly making some progress. So far as the"
2852	"      Barrymores go we have found the motive of their actions, and that"
2852	"      has cleared up the situation very much. But the moor with its"
2852	"      mysteries and its strange inhabitants remains as inscrutable as"
2852	"      ever. Perhaps in my next I may be able to throw some light upon"
2852	"      this also. Best of all would it be if you could come down to us."
2852	"      In any case you will hear from me again in the course of the next"
2852	"      few days."
2852	""
2852	""
2852	""
2852	""
2852	"<Chapter 10>"
2852	"Extract from the Diary of Dr. Watson"
2852	""
2852	""
2852	"      So far I have been able to quote from the reports which I have"
2852	"      forwarded during these early days to Sherlock Holmes. Now,"
2852	"      however, I have arrived at a point in my narrative where I am"
2852	"      compelled to abandon this method and to trust once more to my"
2852	"      recollections, aided by the diary which I kept at the time. A few"
2852	"      extracts from the latter will carry me on to those scenes which"
2852	"      are indelibly fixed in every detail upon my memory. I proceed,"
2852	"      then, from the morning which followed our abortive chase of the"
2852	"      convict and our other strange experiences upon the moor."
2852	""
2852	"      _October_ 16_th_.—A dull and foggy day with a drizzle of rain."
2852	"      The house is banked in with rolling clouds, which rise now and"
2852	"      then to show the dreary curves of the moor, with thin, silver"
2852	"      veins upon the sides of the hills, and the distant boulders"
2852	"      gleaming where the light strikes upon their wet faces. It is"
2852	"      melancholy outside and in. The baronet is in a black reaction"
2852	"      after the excitements of the night. I am conscious myself of a"
2852	"      weight at my heart and a feeling of impending danger—ever present"
2852	"      danger, which is the more terrible because I am unable to define"
2852	"      it."
2852	""
2852	"      And have I not cause for such a feeling? Consider the long"
2852	"      sequence of incidents which have all pointed to some sinister"
2852	"      influence which is at work around us. There is the death of the"
2852	"      last occupant of the Hall, fulfilling so exactly the conditions"
2852	"      of the family legend, and there are the repeated reports from"
2852	"      peasants of the appearance of a strange creature upon the moor."
2852	"      Twice I have with my own ears heard the sound which resembled the"
2852	"      distant baying of a hound. It is incredible, impossible, that it"
2852	"      should really be outside the ordinary laws of nature. A spectral"
2852	"      hound which leaves material footmarks and fills the air with its"
2852	"      howling is surely not to be thought of. Stapleton may fall in"
2852	"      with such a superstition, and Mortimer also, but if I have one"
2852	"      quality upon earth it is common sense, and nothing will persuade"
2852	"      me to believe in such a thing. To do so would be to descend to"
2852	"      the level of these poor peasants, who are not content with a mere"
2852	"      fiend dog but must needs describe him with hell-fire shooting"
2852	"      from his mouth and eyes. Holmes would not listen to such fancies,"
2852	"      and I am his agent. But facts are facts, and I have twice heard"
2852	"      this crying upon the moor. Suppose that there were really some"
2852	"      huge hound loose upon it; that would go far to explain"
2852	"      everything. But where could such a hound lie concealed, where did"
2852	"      it get its food, where did it come from, how was it that no one"
2852	"      saw it by day? It must be confessed that the natural explanation"
2852	"      offers almost as many difficulties as the other. And always,"
2852	"      apart from the hound, there is the fact of the human agency in"
2852	"      London, the man in the cab, and the letter which warned Sir Henry"
2852	"      against the moor. This at least was real, but it might have been"
